MementoTimestamp,URI-M,FollowerCount,DateTime,AbsRelative,AbsPrevRelative,PerRelative,PerPrevRelative,RateRelative,RatePrevRelative
20190101054719,http://web.archive.org/web/20190101054719/https://twitter.com/JoeBiden,3173757,2019-01-01 05:47:19,0,0,0,0,0,0
20190101192312,http://web.archive.org/web/20190101192312/https://twitter.com/joebiden,3175558,2019-01-01 19:23:12,1801,1801,0.06,0.06,0.03679,0.03679
20190101215823,http://web.archive.org/web/20190101215823/https://twitter.com/JoeBiden,3175976,2019-01-01 21:58:23,2219,418,0.07,0.01,0.03809,0.04489
20190102062209,http://web.archive.org/web/20190102062209/https://twitter.com/JoeBiden,3177371,2019-01-02 06:22:09,3614,1395,0.11,0.04,0.04084,0.04615
20190102115531,http://web.archive.org/web/20190102115531/https://twitter.com/JoeBiden,3177888,2019-01-02 11:55:31,4131,517,0.13,0.02,0.03808,0.02585
20190102144030,http://web.archive.org/web/20190102144030/https://twitter.com/joebiden,3178360,2019-01-02 14:40:30,4603,472,0.15,0.01,0.03888,0.04768
20190102215720,http://web.archive.org/web/20190102215720/https://twitter.com/JoeBiden,3179459,2019-01-02 21:57:20,5702,1099,0.18,0.03,0.03943,0.04193
20190103031026,http://web.archive.org/web/20190103031026/https://twitter.com/JoeBiden,3180223,2019-01-03 03:10:26,6466,764,0.2,0.02,0.03957,0.04067
20190103154655,http://web.archive.org/web/20190103154655/https://twitter.com/JoeBiden,3181682,2019-01-03 15:46:55,7925,1459,0.25,0.05,0.03796,0.03214
20190103154657,http://web.archive.org/web/20190103154657/https://twitter.com/JoeBiden,3181682,2019-01-03 15:46:57,7925,0,0.25,0.0,0.03796,0.0
20190104032528,http://web.archive.org/web/20190104032528/https://twitter.com/JoeBiden,3183470,2019-01-04 03:25:28,9713,1788,0.31,0.06,0.03875,0.04266
20190104215027,http://web.archive.org/web/20190104215027/https://twitter.com/JoeBiden,3185998,2019-01-04 21:50:27,12241,2528,0.39,0.08,0.03862,0.03813
20190105072114,http://web.archive.org/web/20190105072114/https://twitter.com/JoeBiden,3187514,2019-01-05 07:21:14,13757,1516,0.43,0.05,0.03917,0.04427
20190105212944,http://web.archive.org/web/20190105212944/https://twitter.com/JoeBiden,3189611,2019-01-05 21:29:44,15854,2097,0.5,0.07,0.03942,0.04119
20190106025717,http://web.archive.org/web/20190106025717/https://twitter.com/JoeBiden,3190501,2019-01-06 02:57:17,16744,890,0.53,0.03,0.0397,0.04529
20190106215504,http://web.archive.org/web/20190106215504/https://twitter.com/JoeBiden,3193635,2019-01-06 21:55:04,19878,3134,0.63,0.1,0.04056,0.04591
20190107045112,http://web.archive.org/web/20190107045112/https://twitter.com/JoeBiden,3194975,2019-01-07 04:51:12,21218,1340,0.67,0.04,0.0412,0.05367
20190107215236,http://web.archive.org/web/20190107215236/https://twitter.com/JoeBiden,3196864,2019-01-07 21:52:36,23107,1889,0.73,0.06,0.04009,0.03082
20190108022345,http://web.archive.org/web/20190108022345/https://twitter.com/JoeBiden,3197514,2019-01-08 02:23:45,23757,650,0.75,0.02,0.04009,0.03995
20190108212204,http://web.archive.org/web/20190108212204/https://twitter.com/JoeBiden,3199825,2019-01-08 21:22:04,26068,2311,0.82,0.07,0.03944,0.03384
20190109040138,http://web.archive.org/web/20190109040138/https://twitter.com/JoeBiden,3200998,2019-01-09 04:01:38,27241,1173,0.86,0.04,0.03978,0.04893
20190109231948,http://web.archive.org/web/20190109231948/https://twitter.com/JoeBiden,3203325,2019-01-09 23:19:48,29568,2327,0.93,0.07,0.0392,0.03349
20190110033047,http://web.archive.org/web/20190110033047/https://twitter.com/JoeBiden,3203983,2019-01-10 03:30:47,30226,658,0.95,0.02,0.03928,0.04369
20190110220352,http://web.archive.org/web/20190110220352/https://twitter.com/JoeBiden,3205904,2019-01-10 22:03:52,32147,1921,1.01,0.06,0.03844,0.02876
20190111230521,http://web.archive.org/web/20190111230521/https://twitter.com/JoeBiden,3208411,2019-01-11 23:05:21,34654,2507,1.09,0.08,0.03741,0.02783
20190112051302,http://web.archive.org/web/20190112051302/https://twitter.com/JoeBiden,3209183,2019-01-12 05:13:02,35426,772,1.12,0.02,0.03736,0.03499
20190112220927,http://web.archive.org/web/20190112220927/https://twitter.com/JoeBiden,3211531,2019-01-12 22:09:27,37774,2348,1.19,0.07,0.03742,0.0385
20190113033242,http://web.archive.org/web/20190113033242/https://twitter.com/JoeBiden,3212399,2019-01-13 03:32:42,38642,868,1.22,0.03,0.03756,0.04475
20190113215223,http://web.archive.org/web/20190113215223/https://twitter.com/JoeBiden,3214687,2019-01-13 21:52:23,40930,2288,1.29,0.07,0.03739,0.03468
20190114024802,http://web.archive.org/web/20190114024802/https://twitter.com/JoeBiden,3215378,2019-01-14 02:48:02,41621,691,1.31,0.02,0.03741,0.03895
20190114215424,http://web.archive.org/web/20190114215424/https://twitter.com/JoeBiden,3216547,2019-01-14 21:54:24,42790,1169,1.35,0.04,0.03623,0.017
